Content,RT,R1P,LR,EQE,PR,VR,DR,SSR,TR,NRCA,CR,UR,UV,CE,Label
充电很快客服服务很到位值得推荐,1,0,15,0,0,0,-1,1,0,0,0,4043,1,0.864263614,1
书包不错，感觉蛮好的，背起来也可以，好评！！！！,1,0,24,4,1,0,1,0,0,0,6,1315,0,0.97396116,1
刚拿回来，孩子就吃光了一包。。。,1,0,16,0,0,0,-1,0,1,1,3,2138,0,0.427998651,1
这是我在这家买的第四个箱子，真的质量真没得说，颜色也有很多个。从大学买到工作，箱子跟我走到天南海北，每次给家人买行李箱，都毫不犹豫的来到这家店，希望老板生意兴隆，大家一起暴富！,1,2,88,1,0,1,-1,0,0,0,6,270,0,0.36967956,1
整体评价：非常好持久情况：已经一个多星期了，还没掉色上妆效果：操作非常简单,1,0,37,0,1,0,-1,0,0,0,4,1110,0,0.302758431,1
收到了宝贝，还是不错的，用着也可以的呢，比之前买的好，同样的价格。,1,0,33,0,1,0,-1,0,0,0,0,837,0,0.965901817,1
各种口味，喜欢,1,0,7,0,0,0,-1,0,0,0,3,1025,0,0.849195773,1
还不错。,1,0,4,0,1,0,-1,0,0,0,0,1812,0,0.883015318,1
物流非常非常非常非常快,1,0,11,0,0,0,-1,0,0,0,1,39,1,0.720783457,1
充电器质量非常好，做工非常精细，使用起来效果非常好，满意,1,0,28,0,0,0,-1,0,0,0,0,1346,0,0.999131203,1
这质量真是太意外了，实物美美哒，触感很好，很推荐哦~,1,0,26,0,0,0,-1,1,0,0,6,259,1,0.999839559,1
有贴标显的没那么正式，更加帅气符合个人气质，一眼就看中，抢了头一批发货，虽然还穿不着，光看都开心，哈哈！,1,0,52,1,0,0,-1,0,0,1,1,1141,0,0.992412684,1
买给老公穿的很正统上身没有不舒服面料很好看着就高大上,1,0,26,0,0,0,-1,0,0,0,1,187,1,0.997731447,1
非常棒，很容易贴好，而且不掉色，很好看，值得购买,1,0,24,0,0,1,-1,0,0,0,4,203,0,0.99743256,1
电瓶非常好，需要的话，下次还会来的！,1,0,18,1,0,0,-1,0,0,0,0,87,1,0.727899003,1
物美价廉,1,0,4,0,0,0,-1,0,0,1,3,525,1,0.785714286,1
岗岗的，动力十足,1,0,8,0,0,0,-1,0,0,0,0,1016,1,0.837093886,1
很配，非常好,1,0,6,0,1,0,-1,0,0,0,0,1618,0,0.760943873,1
充电器非常不错，充电速度快,1,0,13,0,0,0,-1,1,0,0,0,2149,0,0.989595467,1
充电器质量很好充电速度很快非常不错,1,0,17,0,0,0,-1,0,0,0,0,1957,1,0.998014426,1
买了这个，感觉充电太方便了,1,0,13,0,0,0,-1,1,0,0,0,1043,1,0.211743821,1
充电器收到了，质量真的不错，是正品的，充电很快,1,0,23,0,0,0,-1,0,0,0,0,1056,1,0.997258359,1
宝贝收到了，快递包装很仔细，没有破损客服态度也不错，满意的一次购物体验。,1,0,36,0,0,0,-1,0,0,0,0,261,1,0.723168707,1
充电挺快的，物流给力质量不错,1,0,14,0,0,0,-1,0,0,0,0,1686,0,0.937639527,1
爱了好看啊完全不反光发货速度也超快，就是自己需要注意一下睡觉别压着可以拿美纹胶带贴一贴防止印到别的地方过两天就不掉色了很真实洗澡啥的都没弄掉，一下子买了很多够用很久的了,1,0,84,0,1,0,-1,0,0,0,4,607,0,0.341189996,1
中规中矩的，挺好的,1,0,9,0,0,0,-1,0,0,1,0,403,0,0.999100029,1
拍了个寂寞哈哈！等到显完了在拍,1,0,15,1,0,1,-1,0,0,0,4,79,0,0.987972381,1
试了两袋，味道还可以，不是甜的那种。,1,0,18,0,0,0,-1,0,0,0,3,1001,0,0.466644806,1
非常棒，很容易贴好，而且不掉色，很好看，值得购买,1,0,24,0,0,1,-1,0,0,0,4,203,0,0.99743256,1
儿子很喜欢吃，第二次回购了,1,0,13,0,0,0,-1,0,0,0,3,341,0,0.803487143,1
产品质量很好，非常满意！,1,0,12,1,0,0,-1,1,0,0,0,2646,0,0.875877098,1
第一次贴没估计好距离整太远了。一觉起来就显色了，不过睡前裹的保鲜膜睡到一半迷迷糊糊摘了，结果手心也印上了orz！睡觉不老实的姐妹一定要确保裹好保鲜膜嗷&mdash;&mdash;颜色比较深的那张是过去61小时了。,1,0,106,1,1,0,-1,0,0,0,4,254,1,0.000177,1
好吃！下次再买！,1,0,8,2,0,0,-1,0,0,0,3,126,0,0.484876722,1
可以，很甜,1,0,5,0,0,0,-1,0,0,0,3,66,1,0.860799984,1
还可以～,1,0,4,0,0,0,-1,0,1,0,0,508,0,0.601161242,1
充电方便，产品质量好，物美价廉,1,0,15,0,0,0,-1,1,0,0,0,1033,1,0.745626002,1
很方便，省了很多地方，手表充电也挺快,1,0,18,0,0,0,-1,1,0,0,0,1674,0,0.747904871,1
不错，功率大,1,0,6,0,0,0,-1,0,0,0,0,2342,0,0.810871005,1
第一次贴没估计好距离整太远了。一觉起来就显色了，不过睡前裹的保鲜膜睡到一半迷迷糊糊摘了，结果手心也印上了orz！睡觉不老实的姐妹一定要确保裹好保鲜膜嗷&mdash;&mdash;颜色比较深的那张是过去55小时了。,1,0,106,1,1,0,-1,0,0,0,4,254,1,0.000177,1
衣服好看，我觉得高个子，矮个子都可以驾驭哦，也很好搭配显气质，嘻嘻稀罕,1,1,35,0,1,0,-1,0,0,0,1,1100,0,0.998796512,1
用了十天线就断了,1,0,18,1,0,0,39,0,0,1,0,336,0,0.253627651,1
一直在这家买,1,0,6,0,0,0,-1,0,0,0,3,472,1,0.349123422,1
质量不错，充电安全方便，机箱也挺厚实，值得拥有,1,0,23,0,0,0,-1,0,0,1,0,223,0,0.949721041,1
正品！充电速度非常快！赞??,1,0,14,4,0,0,-1,0,0,0,0,2153,0,0.994768925,1
真的像真纹身的，推荐入手，四天左右时间了，真的好真!真的好帅!巨好看！不要问我为什么贴老虎，哈哈，就是喜欢这种酷酷的。不敢纹身又喜欢纹身的，可以一试,1,1,74,3,1,1,-1,0,0,0,4,14,1,0.999589242,1
宝贝质量不错，很喜欢。,1,0,11,0,0,0,-1,1,0,0,0,2614,0,0.987620853,1
第三次购买，女儿喜欢吃,1,0,11,0,0,0,-1,0,0,0,3,642,0,0.837113125,1
给孩子买的，很喜欢，感觉很酷。,1,0,15,0,0,0,-1,0,0,0,1,38,1,0.983986131,1
宝贝收到啦，质量不错,1,0,10,0,0,0,-1,0,0,0,0,386,0,0.823476095,1
宝贝很好，充电速度很快，很满意,1,0,15,0,1,0,-1,0,0,0,0,523,1,0.996745789,1
第一次贴没估计好距离整太远了。一觉起来就显色了，不过睡前裹的保鲜膜睡到一半迷迷糊糊摘了，结果手心也印上了orz！睡觉不老实的姐妹一定要确保裹好保鲜膜嗷&mdash;&mdash;颜色比较深的那张是过去35小时了。,1,0,106,1,1,0,-1,0,0,0,4,254,1,9.66e-05,1
不错不错，很多牌子的，特别好,1,0,14,0,0,0,-1,0,0,0,3,1079,0,0.991513208,1
非常的nice，每次都买他家衣服质量很好搞活动还有优惠。,1,0,28,0,1,0,-1,0,0,0,1,188,1,0.777722751,1
衣服非常好，穿起来刚好合适，非常保暖，穿起来非常好看，这个冬天有它就不会冷快递服务非常好,1,0,44,0,0,0,-1,1,0,0,1,89,0,0.847870005,1
上身效果超棒，面料也不错哦，收藏店铺了，永远回购的小店哟，谢谢,1,0,31,0,1,0,0,0,0,0,1,2018,0,0.998879482,1
原装的充电超级快，半个小时就充满了，太好了。,1,0,22,0,0,0,-1,0,1,0,0,370,1,0.780553471,1
味道正忠,1,0,4,0,0,0,-1,0,0,1,3,143,1,0.404225259,1
好产品、好品质、好服务，宝贝确实值这个价钱，在这给商家点个赞??,1,0,32,2,0,0,-1,1,0,0,6,62,0,0.993652529,1
挺好滴！物流很快，质量真心奥利给！我喜欢！么么哒！,1,1,25,4,0,0,-1,1,0,0,0,928,1,0.989295604,1
好吃，送人的，大盒好看,1,0,11,0,0,0,-1,0,0,0,3,1819,1,0.64416299,1
爱了好看啊完全不反光发货速度也超快，就是自己需要注意一下睡觉别压着可以拿美纹胶带贴一贴防止印到别的地方过两天就不掉色了很真实洗澡啥的都没弄掉，一下子买了很多够用很久的了,1,0,84,0,1,0,-1,0,0,0,4,607,0,0.341189996,1
充电很快，而且不是很贵，这个价钱都值了。,1,0,20,0,0,0,-1,1,0,0,0,705,1,0.856283851,1
宝贝是真的，去店里鉴定过了，谢谢老板,1,0,18,0,1,0,-1,0,0,0,6,13,1,0.383817832,1
持久情况：非常好，已经两天了,1,0,14,0,0,1,-1,0,0,0,4,44,1,0.291557326,1
好吃！真的！！！非常棒！会回购！！,1,0,17,7,0,0,-1,0,0,1,3,199,1,0.410989588,1
买来送人的，到货很及时～,1,0,12,0,0,0,-1,0,1,0,0,521,0,0.522769425,1
产品非常棒棒，几个设备只要一根线就够了，充电速度很快。主要喜欢这种磨砂黑，低调而奢华！支持,1,0,45,1,1,1,-1,0,0,0,0,1694,0,0.999934574,1
好用，满意，充电快,1,0,9,0,0,0,-1,0,0,0,0,1777,0,0.824607826,1
上妆效果：不反光看起来不假今天是第五天了很奈斯我的肤质：我跟弟弟早上同时贴上的我的显色比较慢他当天晚上就黑了我的只有浅浅的灰色不过最后的颜色都很好,1,4,73,0,1,0,-1,0,0,0,4,143,1,0.333936662,1
好吃就是量少价格比外面还是便宜,1,0,15,0,0,0,-1,0,0,0,3,2042,0,0.437009194,1
闪充就是快，感觉比原装好用！哈哈,1,0,16,1,0,0,-1,0,0,0,0,1032,1,0.827365433,1
衣服给老公买的，他太喜欢穿了，合身，穿着特好看,1,0,23,0,0,0,-1,0,0,0,1,148,1,0.858903404,1
羽绒宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星,1,0,35,0,0,0,-1,0,1,0,1,59,1,0.999030195,1
充电很方便，桌子也不乱了，发货也很快。,1,0,19,0,0,0,-1,1,0,0,0,382,1,0.364737311,1
快递很快包装完整服务态度很好做工精细没有线头比实体店实惠不错的产品质量有保障正品一分价格一分货谢谢老板,1,0,51,0,0,0,-1,0,0,0,1,28,1,0.999964921,1
第一次吃这个是小伙伴去玩耍带回来的，吃起来不错就网上也买了一箱，味道是一样的，下次想吃还是会回购的，卖家发货也很快。,1,0,58,0,0,0,-1,0,0,0,3,4,1,0.972912644,1
跟图片一样，很好看！,1,0,10,1,0,0,-1,0,0,0,0,1555,0,0.851685937,1
购买的电池很快收到了，用了质量非常好，电量足，使用时间很长，物流特别快，客服服务热情，以后买儿童电动车电池就在他家购买,1,0,59,0,1,0,-1,0,0,1,0,129,1,0.980745284,1
无线充电器收到了，质量好，价格实惠，很喜欢。,1,0,22,0,0,0,-1,1,1,0,0,2898,1,0.989236983,1
宝贝特别喜欢，颜值高质量好，中看又中用，有需要的朋友不要犹豫了，最后祝商家生意兴隆！??值得购买！没有什么味道，用起来还可以??，没有不舒服的地方??，所以我还蛮喜欢的,1,1,84,8,1,0,-1,0,0,0,0,257,1,0.99971429,1
是正品，是自己想要的，满意好评。,1,0,16,0,0,0,-1,0,0,0,0,1135,1,0.909621545,1
超好看！第一眼就爱上了，秋天穿正好，颜色也很秋天,1,0,24,1,0,0,-1,0,0,0,1,1082,0,0.988180244,1
值得推荐购买,1,0,6,0,0,0,-1,0,1,0,0,1515,0,0.887699517,1
发货很快！质量很好！很满意的一次购物!值得推荐！,1,0,24,4,0,0,-1,1,0,0,0,642,1,0.998674795,1
衣服质量不错，快递隔天就到了，会回购的????,1,0,23,4,1,0,0,0,0,0,1,1226,0,0.205202561,1
阔以,1,0,2,0,0,0,7,0,0,0,0,1024,0,0.5,1
包包不错，还行，送人很有面,1,0,13,0,0,0,-1,1,0,0,6,661,0,0.95985737,1
好吃，会回购,1,0,6,0,0,0,-1,0,0,0,3,486,0,0.297668723,1
宝贝收到了，质量很好，很满意！好评！,1,0,18,2,0,0,-1,0,0,0,0,1021,0,0.948115765,1
非常ok，比实体店便宜很多，买它。,1,0,17,0,1,0,-1,0,0,0,0,1148,0,0.84713003,1
衣服很不值这个价钱,1,0,9,0,0,0,-1,0,1,0,1,1725,0,0.686443767,1
拍了个寂寞哈哈！等到显完了在拍,1,0,15,1,0,1,-1,0,0,0,4,79,0,0.987972381,1
包装非常好，很严实，值这个价格,1,0,15,0,0,0,-1,1,0,0,0,2871,0,0.477175204,1
大小合适，孩子很喜欢棒棒哒,1,0,13,0,1,0,-1,0,0,0,6,29,1,0.978781298,1
东西收到了，质量很好，是正品，值得购买,1,0,19,0,0,0,-1,1,0,0,0,2150,1,0.97714104,1
使用方便性价比高，值得购买。,1,0,14,0,0,0,-1,0,0,0,0,1918,0,0.989306581,1
宝贝质量很好，做工精细，我非常满意,1,1,17,0,0,0,-1,1,0,0,0,1072,0,0.99839041,1
此用户没有填写评价。,1,0,10,0,0,0,4,0,0,0,1,1096,1,0.145428,1
质量可以，充电快又方便，挺好用的,1,0,16,0,0,0,-1,1,0,1,0,1336,1,0.831819529,1
质量非常好，物流非常快,1,0,11,0,0,0,-1,0,1,0,0,1014,1,0.798541137,1
&nbsp;质量非常好，与卖家描述的完全一致，非常满意,1,0,27,0,0,0,-1,0,0,1,0,3296,0,0.834303083,1
发货快，质量好，材质上乘，做工精细,1,0,17,0,0,1,17,0,0,0,0,1111,1,0.998955438,1
男朋友挺喜欢的，好看，简单，我们的确是一个人的生活方式，开心,1,1,30,0,0,0,-1,1,0,0,6,415,1,0.998829001,1
整体评价：非常好持久情况：已经一个多星期了，还没掉色上妆效果：操作非常简单,1,0,37,0,1,0,-1,0,0,0,4,1110,0,0.302758431,1
上妆效果：不反光看起来不假今天是第五天了很奈斯我的肤质：我跟弟弟早上同时贴上的我的显色比较慢他当天晚上就黑了我的只有浅浅的灰色不过最后的颜色都很好,1,4,73,0,1,0,-1,0,0,0,4,143,1,0.333936662,1
好吃！！！下次回购！！,1,0,11,5,0,0,-1,0,0,0,3,382,1,0.040478476,1
不错的东西，物流速度快，服务态度好，，包装不错，可以的,1,0,27,0,0,0,-1,0,0,0,0,1801,0,0.993747101,1
上妆效果：不反光看起来不假今天是第五天了很奈斯我的肤质：我跟弟弟早上同时贴上的我的显色比较慢他当天晚上就黑了我的只有浅浅的灰色不过最后的颜色都很好,1,4,73,0,1,0,-1,0,0,0,4,143,1,0.333936662,1
宝贝收到了，质量不错挺好用的。很满意值得购买。,1,0,23,0,0,0,-1,0,0,0,0,1451,0,0.998869905,1
非常满意，质量不错,1,0,9,0,0,0,-1,0,0,0,0,2194,1,0.922886914,1
非常不错，很好吃,1,0,8,0,0,0,-1,0,0,0,3,40,1,0.932965007,1
质量真是没话说，下次还会光顾的,1,0,15,0,0,0,-1,1,0,0,0,2637,1,0.609267882,1
拍了个寂寞哈哈！等到显完了在拍,1,0,15,1,0,1,-1,0,0,0,4,79,0,0.987972381,1
此用户没有填写评价。,1,0,10,0,0,0,0,0,0,0,1,1543,0,0.145428,1
宝贝收到了，质量很好，充电很快，是正品,1,0,19,0,0,0,-1,0,0,0,0,1072,1,0.991121179,1
宝贝特别好高大上配了快充头充的特别快三个一起充也非常方便很满意的一次购物！,1,0,37,1,1,0,-1,0,0,0,0,403,1,0.999671193,1
充电很快，质量都不错，蛮满意的。,1,0,16,0,0,0,-1,1,0,0,0,1557,1,0.989664176,1
东西很满意，跟描述的一样，有需要还会再来,1,0,20,0,0,0,-1,0,1,0,0,389,1,0.866977061,1
宝贝跟商家描述的一样，物流很快，价格实惠值得推荐,1,0,24,0,0,0,-1,0,0,0,0,340,0,0.994180376,1
拍了个寂寞哈哈！等到显完了在拍,1,0,15,1,0,1,-1,0,0,0,4,79,0,0.987972381,1
到货很快，挺好用的，价格也合理，好评！,1,0,19,1,0,0,-1,0,0,0,0,1120,1,0.952971138,1
第二次购买了，真心不错，下次又来。,1,0,17,0,0,0,-1,0,0,0,3,506,0,0.88988755,1
好吃，挺脆的，新鲜,1,0,9,0,0,0,-1,0,1,0,3,136,1,0.561942035,1
这家店很好，顶一个，来买过几次，服务非常周到，宝贝很满意，这么诚信，以后还会经常来！！！,1,0,44,3,0,0,-1,0,0,0,0,628,1,0.788546492,1
好吃跟普通的巧克力不一样最喜欢草莓夹心的,1,0,20,0,1,0,-1,0,0,0,3,1318,0,0.964476391,1
宝贝已收到。包装很到位，充电速度也很快，真不错,1,0,23,0,0,0,-1,1,0,0,0,1342,1,0.996283093,1
还可以颜值算比较好的吧,1,0,11,0,0,0,-1,0,0,0,0,2134,0,0.718990911,1
质量很好。时尚大气。很喜欢会再买,1,0,16,0,0,0,-1,1,0,0,6,483,1,0.998129349,1
宝贝说很可爱值了,1,0,8,0,1,0,-1,0,0,0,3,57,1,0.953991633,1
货到很快包装完好，质量挺好的，宝宝的摩托换了很好用，好评！,1,0,29,1,0,0,-1,0,0,0,0,2611,0,0.993037269,1
好吃又可爱,1,0,5,0,0,0,-1,0,0,0,3,373,1,0.836522568,1
今天收到，做工很高，充电也好，下次还买这家,1,0,21,0,1,0,0,0,0,0,0,162,1,0.672299977,1
很好用用起来也很方便质量也很好价钱还便宜,1,0,20,0,0,0,-1,1,0,0,0,2010,1,0.995418476,1
用了一個月已經壞掉,1,0,18,1,1,0,48,0,0,0,0,1966,0,0.005274428,1
质量很好，176160拍的xl刚刚好,1,0,18,0,0,0,-1,0,0,1,1,1025,1,0.825804648,1
不错，很好用！,1,0,7,1,0,0,-1,0,0,0,0,2485,0,0.951812329,1
物流很快，做工精细，材质不错，比较满意的一次购物体验了,1,0,27,0,0,0,-1,1,0,0,0,1588,0,0.99990861,1
充电很快，稳定，做工精致,1,0,12,0,0,0,-1,0,0,0,0,1427,1,0.993859077,1
非常喜欢吃感谢卖家发货速度祝生意兴隆,1,0,18,0,0,0,-1,0,0,1,3,2506,1,0.991043965,1
快递有点慢，我慢慢喝,1,1,10,0,0,0,-1,0,0,0,3,3032,0,0.275374107,1
价格便宜包装很好,1,0,8,0,0,0,-1,0,0,1,0,95,1,0.850185253,1
绝对是最开心的一次购物，店家服务态度很好，售后也是,1,0,25,0,0,0,-1,1,0,0,0,1805,0,0.880080613,1
10分滿意只是airpod用了保護套就用不了,1,0,22,0,0,0,-1,1,1,0,0,1150,0,0.105503244,1
持久情况：非常好，已经两天了,1,0,14,0,0,1,-1,0,0,0,4,44,1,0.291557326,1
衣服收到了质量好穿着很舒服老公非常满意,1,0,19,0,0,0,-1,0,1,1,1,1007,1,0.931172806,1
包装很好，也很好吃，满意！,1,0,13,1,0,0,-1,0,0,0,3,80,1,0.929301386,1
不爱甜食不爱巧克力，独爱这款巧克力。爱的味道，赞,1,0,24,0,0,0,-1,0,0,0,3,1397,0,0.999548667,1
大小刚刚好，换个电瓶宝宝的三轮车又可以玩了，很不错。物美价廉,1,0,30,0,0,0,-1,0,0,0,0,1023,1,0.970908707,1
奶茶设备做工质量很好，价格很实惠，效率高操作简单方便！,1,0,27,1,0,0,-1,0,1,1,0,682,0,0.999939245,1
真的推荐啊，快递速度特别的快，爱了爱了,1,0,19,0,0,0,-1,1,0,0,6,203,1,0.968175379,1
和男朋友还有他两个朋友一顿饭不到就喝完了,1,0,20,0,0,0,-1,0,0,1,3,865,1,0.438194731,1
宝贝已收到??，超级喜欢，颜值高又实用，超级喜欢！???和图片一模一样,1,0,35,6,0,0,-1,0,0,0,0,740,0,0.689051339,1
一个字，好！,1,0,6,1,0,0,-1,0,0,0,3,531,1,0.58432844,1
很好，孩子喜欢,1,0,7,0,0,0,-1,0,0,0,3,32,1,0.956764481,1
挺不错的，用起来方便，好评,1,0,13,0,0,0,0,0,1,0,0,654,0,0.919253273,1
尺码标准，老公穿着很帅气,1,0,12,0,0,0,-1,0,0,1,1,93,1,0.862713013,1
非常喜欢，质量又好，太爱了,1,0,13,0,0,0,-1,1,0,0,1,422,1,0.818621901,1
有点甜，还行,1,0,6,0,0,0,-1,0,0,0,3,2565,0,0.884999722,1
是理想中的产品??，质量不错，物流也很快，值得点赞！,1,0,26,3,0,0,-1,1,0,0,0,930,0,0.997453217,1
质量很好性价比高很满意,1,0,11,0,0,0,-1,1,0,0,0,2801,1,0.990573005,1
充电器还不错,1,0,6,0,0,0,-1,0,0,0,0,1398,0,0.973412192,1
做工真的非常精细，细节真的棒，爱了爱了,1,0,19,0,0,0,-1,0,1,0,1,1072,1,0.999538179,1
好吃不贵东西好,1,0,7,0,0,0,-1,0,0,0,3,577,0,0.509214596,1
宝贝质量很好，做工精细，性价比高，很满意,1,0,20,0,0,0,-1,1,0,0,0,576,1,0.999952101,1
安装简单，使用方便。,1,0,10,0,0,0,-1,0,0,0,0,536,1,0.476476207,1
做工很好厚实穿上也有型就是有一丢丢线头,1,0,19,0,0,0,-1,0,0,0,1,1808,0,0.933887139,1
好用，操作简单，价格实在????,1,0,16,4,0,0,-1,0,0,1,0,87,1,0.278102585,1
第一时间用上了，安装简单，自动断电，用着也安全,1,0,23,0,0,0,-1,0,0,1,0,739,0,0.023315916,1
质感好，一看就是正品，哈哈，下次直接在你家买,1,0,22,0,1,0,-1,0,0,0,0,1634,0,0.986135939,1
很好很好很好,1,0,6,0,1,1,-1,0,0,0,0,3323,0,0.972843618,1
不错不错很好吃,1,0,7,0,0,0,-1,0,0,0,3,1795,1,0.987301967,1
质量挺好的满意,1,0,7,0,0,0,-1,0,0,0,0,2095,0,0.903028187,1
充电器质量非常好，充电速度很快。,1,0,16,0,0,0,-1,0,0,0,0,1517,0,0.979796845,1
电池挺给力的,1,0,6,0,0,0,-1,0,0,1,0,975,1,0.71379507,1
送男朋友的，希望他喜欢,1,0,11,0,0,0,-1,0,0,0,3,282,1,0.806078812,1
喜欢，料子也厚度还行不错喜欢,1,0,14,0,0,0,-1,0,0,1,1,1193,0,0.962249421,1
